epoch,loss,output_1_accuracy,output_1_loss,output_2_accuracy,output_2_loss,output_3_accuracy,output_3_loss,output_4_accuracy,output_4_loss,output_5_accuracy,output_5_loss,val_loss,val_output_1_accuracy,val_output_1_loss,val_output_2_accuracy,val_output_2_loss,val_output_3_accuracy,val_output_3_loss,val_output_4_accuracy,val_output_4_loss,val_output_5_accuracy,val_output_5_loss
0,12.735321998596191,0.34733060002326965,3.594041585922241,0.5816920399665833,2.420219659805298,0.22259382903575897,3.5618696212768555,0.6903257966041565,1.4097838401794434,0.6467236280441284,1.7494043111801147,13.914345741271973,0.0015120967291295528,3.637586832046509,0.6098790168762207,1.7898081541061401,0.0,3.637586832046509,0.24042338132858276,1.742281198501587,0.6073588728904724,3.1070847511291504
1,12.029019355773926,0.14331723749637604,3.2542951107025146,0.1879103183746338,3.1205780506134033,0.0,3.6456050872802734,0.7123745679855347,1.0831589698791504,0.7098971605300903,0.9253795146942139,24.43815040588379,0.0619959682226181,6.514021873474121,0.6123992204666138,1.791759729385376,0.0,3.637586832046509,0.6123992204666138,6.2473907470703125,0.6123992204666138,6.2473907470703125
2,12.66810417175293,0.021429456770420074,3.6123547554016113,0.03988603875041008,3.571702480316162,0.0,3.6375813484191895,0.7049424052238464,1.1239402294158936,0.7800074219703674,0.72251296043396,27.695877075195312,0.006552419159561396,8.413064002990723,0.0317540317773819,5.150263786315918,0.0,3.637586832046509,0.25907257199287415,4.740565299987793,0.6113911271095276,5.754400730133057
3,14.4380521774292,0.0007432181155309081,3.6375813484191895,0.08249720931053162,3.373741865158081,0.0,3.6375813484191895,0.24600520730018616,2.8318393230438232,0.6608448028564453,0.9572973251342773,19.30986785888672,0.0,3.637586832046509,0.5186492204666138,2.2640581130981445,0.0,3.637586832046509,0.050907257944345474,3.5837721824645996,0.6144153475761414,6.186862945556641
4,14.953547477722168,0.00024773937184363604,3.6375813484191895,0.035798341035842896,3.5354602336883545,0.0,3.6375813484191895,0.10318344831466675,3.3776657581329346,0.7030843496322632,0.7652507424354553,23.95871925354004,0.0005040322430431843,9.375068664550781,0.02016128972172737,4.800482749938965,0.0,3.637586832046509,0.2323588728904724,4.110529899597168,0.6386088728904724,2.0350520610809326
5,15.297096252441406,0.0,3.6375813484191895,0.0032206119503825903,3.637694835662842,0.0,3.6375813484191895,0.23844915628433228,3.6182475090026855,0.7421032786369324,0.7659711241722107,27.06536865234375,0.0030241934582591057,3.637586832046509,0.0,3.637586832046509,0.0,3.649170398712158,0.0,14.531563758850098,0.021169355139136314,1.6094615459442139
6,15.550029754638672,0.00024773937184363604,3.6375813484191895,0.0,3.6375813484191895,0.0,3.6375813484191895,0.23795367777347565,3.6375813484191895,0.512201189994812,0.999679446220398,16.270889282226562,0.0,3.6590394973754883,0.0,3.637586832046509,0.0,3.637586832046509,0.23739919066429138,3.637586832046509,0.39768144488334656,1.6990927457809448
7,15.476624488830566,0.0,3.6375813484191895,0.0,3.6375813484191895,0.0,3.6375813484191895,0.23869688808918,3.6375813484191895,0.5152978897094727,0.9262823462486267,16.85578155517578,0.0,3.637586832046509,0.0,3.637586832046509,0.0,3.637586832046509,0.24042338132858276,3.637586832046509,0.5498992204666138,2.3054394721984863
